State Code,Town Code,Town Name,Total/,Age-group,Total Persons,Total Males,Total Females,Illiterate Persons,Illiterate Males,Illiterate Females,Literate Persons,Literate Males,Literate Females,Below Primary Persons,Below Primary Males,Below Primary Females,Primary Persons,Primary Males,Primary Females,Middle Persons,Middle Males,Middle Females,Matric Persons,Matric Males,Matric Females,Senior secondary Persons,Senior secondary Males,Senior secondary Females,Non-technical diploma Persons,Non-technical diploma Males,Non-technical diploma Females,technical diploma Persons,technical diploma Males,technical diploma Females,Graduate & above Persons,Graduate & above Males,Graduate & above Females,Unclassified Persons,Unclassified Males,Unclassified Females,
01,800013,Srinagar (M Corp.+OG),Urban,All ages,1206419,631830,574589,478675,215099,263576,727744,416731,311013,73735,39116,34619,85712,46325,39387,137280,78887,58393,144284,87538,56746,92605,54410,38195,490,359,131,21744,12699,9045,135783,75825,59958,4351,2421,1930,
01,800013,Srinagar (M Corp.+OG),Urban,0-6,155520,83448,72072,155520,83448,72072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01,800013,Srinagar (M Corp.+OG),Urban,7,20577,10647,9930,5386,2755,2631,15191,7892,7299,14604,7556,7048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,114,98,
01,800013,Srinagar (M Corp.+OG),Urban,8,21146,11003,10143,3476,1736,1740,17670,9267,8403,17230,9004,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,84,78,
01,800013,Srinagar (M Corp.+OG),Urban,9,19661,10451,9210,2532,1317,1215,17129,9134,7995,13929,7355,6574,2807,1547,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,85,47,
01,800013,Srinagar (M Corp.+OG),Urban,10,24205,12805,11400,3463,1746,1717,20742,11059,9683,12740,6836,5904,7489,3918,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,101,59,
01,800013,Srinagar (M Corp.+OG),Urban,11,21582,11304,10278,2427,1239,1188,19155,10065,9090,5513,2954,2559,13210,6843,6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,95,42,
01,800013,Srinagar (M Corp.+OG),Urban,12,22323,11612,10711,2216,1066,1150,20107,10546,9561,2125,1174,951,14428,7405,7023,3149,1706,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,75,42,
01,800013,Srinagar (M Corp.+OG),Urban,13,20494,10601,9893,1871,866,1005,18623,9735,8888,863,458,405,10524,5546,4978,6876,3494,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,54,40,
01,800013,Srinagar (M Corp.+OG),Urban,14,22005,11319,10686,2123,973,1150,19882,10346,9536,398,210,188,5568,2973,2595,13531,6914,6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50,30,
01,800013,Srinagar (M Corp.+OG),Urban,15,23124,11842,11282,2483,1211,1272,20641,10631,10010,290,151,139,2638,1420,1218,10894,5670,5224,6401,3121,3280,0,0,0,0,0,0,0,0,0,0,0,0,88,51,37,
01,800013,Srinagar (M Corp.+OG),Urban,16,23241,11844,11397,2470,1139,1331,20771,10705,10066,226,132,94,1520,811,709,6481,3442,3039,12129,6062,6067,0,0,0,0,0,0,0,0,0,0,0,0,78,41,37,
01,800013,Srinagar (M Corp.+OG),Urban,17,20874,10646,10228,2184,960,1224,18690,9686,9004,213,110,103,1038,598,440,3475,1908,1567,13594,6856,6738,0,0,0,0,0,0,0,0,0,0,0,0,84,47,37,
01,800013,Srinagar (M Corp.+OG),Urban,18,26327,13409,12918,3506,1487,2019,22821,11922,10899,344,166,178,1194,626,568,3355,1769,1586,6381,3443,2938,9144,4612,4532,18,15,3,1859,970,889,0,0,0,98,66,32,
01,800013,Srinagar (M Corp.+OG),Urban,19,21075,10948,10127,2640,1123,1517,18435,9825,8610,410,205,205,908,595,313,2476,1308,1168,3471,1946,1525,9316,4731,4585,12,10,2,1421,779,642,0,0,0,78,47,31,
01,800013,Srinagar (M Corp.+OG),Urban,20-24,117922,60661,57261,19811,8064,11747,98111,52597,45514,1580,867,713,4557,2437,2120,14061,7861,6200,16016,9215,6801,28496,15750,12746,106,65,41,4964,2729,2235,25190,11927,13263,333,175,158,
01,800013,Srinagar (M Corp.+OG),Urban,25-29,117089,60280,56809,26444,10063,16381,90645,50217,40428,705,387,318,3397,1836,1561,14219,7849,6370,16933,10425,6508,15161,9458,5703,87,57,30,3887,2174,1713,30970,14959,16011,355,202,153,
01,800013,Srinagar (M Corp.+OG),Urban,30-34,98397,50448,47949,29393,11039,18354,69004,39409,29595,522,288,234,3142,1663,1479,11984,6970,5014,13856,8478,5378,10437,6399,4038,66,46,20,3137,1776,1361,21496,11207,10289,303,168,135,
01,800013,Srinagar (M Corp.+OG),Urban,35-39,94814,49003,45811,35859,13729,22130,58955,35274,23681,506,293,213,3174,1737,1437,11606,6862,4744,13444,8593,4851,7138,4379,2759,48,33,15,2214,1253,961,16834,9769,7065,339,185,154,
01,800013,Srinagar (M Corp.+OG),Urban,40-44,79763,43920,35843,33383,13950,19433,46380,29970,16410,381,249,132,2713,1638,1075,10026,6375,3651,12274,8569,3705,4474,3067,1407,38,33,5,1380,883,497,11751,7099,4652,292,149,143,
01,800013,Srinagar (M Corp.+OG),Urban,45-49,67747,36344,31403,31017,12456,18561,36730,23888,12842,284,180,104,2262,1391,871,8831,5792,3039,9562,6367,3195,3085,2098,987,33,29,4,987,694,293,9068,5756,3312,257,138,119,
01,800013,Srinagar (M Corp.+OG),Urban,50-54,50716,27912,22804,24984,10664,14320,25732,17248,8484,223,145,78,1506,978,528,5732,3790,1942,6865,4612,2253,2007,1401,606,24,20,4,646,474,172,6772,4645,2127,220,107,113,
01,800013,Srinagar (M Corp.+OG),Urban,55-59,39980,20056,19924,21390,7600,13790,18590,12456,6134,168,101,67,1060,638,422,3716,2330,1386,4870,3247,1623,1289,931,358,24,23,1,474,345,129,5525,3993,1532,161,79,82,
01,800013,Srinagar (M Corp.+OG),Urban,60-64,35489,19450,16039,21169,8953,12216,14320,10497,3823,162,105,57,994,699,295,2770,1922,848,3831,2863,968,965,747,218,8,7,1,334,264,70,3976,3102,874,163,88,75,
01,800013,Srinagar (M Corp.+OG),Urban,65-69,22595,11450,11145,15005,5834,9171,7590,5616,1974,88,52,36,565,357,208,1662,1167,495,1925,1466,459,440,350,90,4,3,1,182,151,31,1915,1575,340,137,83,54,
01,800013,Srinagar (M Corp.+OG),Urban,70-74,18324,9558,8766,13375,5739,7636,4949,3819,1130,70,47,23,414,303,111,1122,831,291,1254,1057,197,245,200,45,15,11,4,104,87,17,1062,915,147,110,52,58,
01,800013,Srinagar (M Corp.+OG),Urban,75-79,9001,4456,4545,6574,2611,3963,2427,1845,582,33,21,12,255,160,95,570,411,159,620,552,68,103,86,17,2,2,0,61,51,10,436,381,55,57,34,23,
01,800013,Srinagar (M Corp.+OG),Urban,80+,10792,5317,5475,7507,3093,4414,3285,2224,1061,69,35,34,307,184,123,675,469,206,758,601,157,245,166,79,4,4,0,88,66,22,685,451,234,75,33,42,
01,800013,Srinagar (M Corp.+OG),Urban,Age not stated,1636,1096,540,467,238,229,1169,858,311,59,35,24,42,22,20,69,47,22,100,65,35,60,35,25,1,1,0,6,3,3,103,46,57,29,18,11,
01,800033,Anantnag (M Cl+OG),Urban,All ages,150592,77712,72880,58108,25767,32341,92484,51945,40539,12942,7011,5931,14916,8084,6832,20222,11114,9108,17968,10425,7543,10857,6268,4589,85,72,13,534,334,200,12666,7291,5375,341,183,158,
01,800033,Anantnag (M Cl+OG),Urban,0-6,25166,13569,11597,25166,13569,11597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01,800033,Anantnag (M Cl+OG),Urban,7,3440,1809,1631,1043,509,534,2397,1300,1097,2317,1242,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,11,
01,800033,Anantnag (M Cl+OG),Urban,8,3799,2050,1749,639,323,316,3160,1727,1433,3103,1694,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,11,
01,800033,Anantnag (M Cl+OG),Urban,9,3106,1652,1454,365,174,191,2741,1478,1263,2400,1281,1119,309,174,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,
01,800033,Anantnag (M Cl+OG),Urban,10,4221,2211,2010,474,240,234,3747,1971,1776,2539,1344,1195,1170,600,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,
01,800033,Anantnag (M Cl+OG),Urban,11,3677,1982,1695,276,146,130,3401,1836,1565,986,531,455,2394,1288,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,
01,800033,Anantnag (M Cl+OG),Urban,12,3693,1968,1725,279,144,135,3414,1824,1590,284,167,117,2612,1399,1213,474,233,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,8,
01,800033,Anantnag (M Cl+OG),Urban,13,3134,1654,1480,194,78,116,2940,1576,1364,118,65,53,1917,1020,897,880,476,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,
01,800033,Anantnag (M Cl+OG),Urban,14,3161,1698,1463,215,98,117,2946,1600,1346,53,26,27,903,481,422,1963,1075,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,
01,800033,Anantnag (M Cl+OG),Urban,15,3113,1613,1500,251,113,138,2862,1500,1362,46,29,17,392,210,182,1618,843,775,778,398,380,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,
01,800033,Anantnag (M Cl+OG),Urban,16,2962,1588,1374,208,91,117,2754,1497,1257,54,37,17,213,122,91,1094,589,505,1367,736,631,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,
01,800033,Anantnag (M Cl+OG),Urban,17,2490,1305,1185,161,68,93,2329,1237,1092,49,33,16,141,85,56,538,281,257,1584,827,757,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
01,800033,Anantnag (M Cl+OG),Urban,18,3148,1624,1524,249,93,156,2899,1531,1368,78,52,26,204,118,86,558,270,288,1019,536,483,960,498,462,8,8,0,32,20,12,0,0,0,4,3,1,
01,800033,Anantnag (M Cl+OG),Urban,19,2115,1108,1007,169,71,98,1946,1037,909,44,32,12,147,92,55,354,178,176,460,226,234,887,473,414,4,4,0,25,16,9,0,0,0,4,3,1,
01,800033,Anantnag (M Cl+OG),Urban,20-24,13422,6770,6652,1616,573,1043,11806,6197,5609,181,101,80,814,442,372,2445,1228,1217,2295,1203,1092,3376,1844,1532,29,25,4,124,74,50,2301,1143,1158,33,21,12,
01,800033,Anantnag (M Cl+OG),Urban,25-29,12435,5945,6490,2239,673,1566,10196,5272,4924,97,48,49,635,285,350,2399,1163,1236,2235,1211,1024,1667,981,686,17,14,3,91,48,43,2734,1346,1388,30,16,14,
01,800033,Anantnag (M Cl+OG),Urban,30-34,11849,5843,6006,2678,830,1848,9171,5013,4158,156,71,85,722,349,373,2152,1174,978,2178,1260,918,1446,822,624,8,6,2,86,48,38,2154,1132,1022,25,16,9,
01,800033,Anantnag (M Cl+OG),Urban,35-39,10211,5019,5192,3005,927,2078,7206,4092,3114,107,57,50,621,296,325,1740,948,792,1772,1056,716,1047,641,406,5,4,1,61,33,28,1630,947,683,18,9,9,
01,800033,Anantnag (M Cl+OG),Urban,40-44,8829,4684,4145,3324,1167,2157,5505,3517,1988,95,45,50,578,357,221,1334,859,475,1366,900,466,574,374,200,4,3,1,37,26,11,1350,850,500,19,8,11,
01,800033,Anantnag (M Cl+OG),Urban,45-49,6557,3393,3164,2898,1029,1869,3659,2364,1295,61,42,19,359,229,130,935,592,343,904,589,315,342,224,118,2,2,0,36,31,5,872,564,308,14,6,8,
01,800033,Anantnag (M Cl+OG),Urban,50-54,5470,2995,2475,2760,1125,1635,2710,1870,840,38,24,14,259,164,95,699,467,232,779,548,231,209,143,66,1,1,0,19,17,2,589,435,154,8,6,2,
01,800033,Anantnag (M Cl+OG),Urban,55-59,4239,2034,2205,2411,752,1659,1828,1282,546,35,22,13,153,96,57,445,288,157,504,355,149,133,92,41,1,0,1,12,10,2,463,373,90,15,5,10,
01,800033,Anantnag (M Cl+OG),Urban,60-64,3893,2134,1759,2555,1098,1457,1338,1036,302,34,25,9,145,108,37,278,201,77,374,298,76,118,94,24,2,1,1,6,6,0,301,257,44,14,6,8,
01,800033,Anantnag (M Cl+OG),Urban,65-69,2250,1055,1195,1617,575,1042,633,480,153,21,13,8,79,52,27,142,105,37,162,128,34,50,43,7,0,0,0,1,1,0,132,116,16,9,2,7,
01,800033,Anantnag (M Cl+OG),Urban,70-74,2138,1023,1115,1692,665,1027,446,358,88,20,12,8,70,53,17,89,73,16,98,82,16,30,26,4,0,0,0,2,2,0,91,87,4,11,5,6,
01,800033,Anantnag (M Cl+OG),Urban,75-79,935,449,486,742,293,449,193,156,37,5,3,2,38,31,7,53,45,8,44,37,7,5,5,0,0,0,0,1,1,0,21,18,3,8,5,3,
01,800033,Anantnag (M Cl+OG),Urban,80+,1042,465,577,855,327,528,187,138,49,15,11,4,36,29,7,29,23,6,46,33,13,12,8,4,1,1,0,1,1,0,23,19,4,5,3,2,
01,800033,Anantnag (M Cl+OG),Urban,Age not stated,97,72,25,27,16,11,70,56,14,6,4,2,5,4,1,3,3,0,3,2,1,1,0,1,3,3,0,0,0,0,5,4,1,0,0,0,
01,800071,Jammu (M Corp.+OG),Urban,All ages,576198,303689,272509,111468,49977,61491,464730,253712,211018,37340,20922,16418,50856,26533,24323,68089,36363,31726,100419,56171,44248,68340,37532,30808,566,319,247,5939,4472,1467,121564,65587,55977,859,383,476,
01,800071,Jammu (M Corp.+OG),Urban,0-6,54027,29496,24531,54027,29496,24531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
01,800071,Jammu (M Corp.+OG),Urban,7,8588,4687,3901,1579,841,738,7009,3846,3163,6816,3728,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,19,
01,800071,Jammu (M Corp.+OG),Urban,8,8635,4799,3836,915,466,449,7720,4333,3387,7638,4288,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,9,
01,800071,Jammu (M Corp.+OG),Urban,9,8246,4637,3609,622,310,312,7624,4327,3297,6907,3906,3001,650,383,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,
01,800071,Jammu (M Corp.+OG),Urban,10,9951,5625,4326,899,475,424,9052,5150,3902,6106,3509,2597,2832,1585,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,
01,800071,Jammu (M Corp.+OG),Urban,11,8901,5082,3819,523,271,252,8378,4811,3567,2616,1578,1038,5691,3191,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,
01,800071,Jammu (M Corp.+OG),Urban,12,9046,5029,4017,482,239,243,8564,4790,3774,974,565,409,6677,3721,2956,856,469,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
01,800071,Jammu (M Corp.+OG),Urban,13,9003,4940,4063,380,187,193,8623,4753,3870,409,233,176,5450,3047,2403,2710,1442,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,
01,800071,Jammu (M Corp.+OG),Urban,14,9485,5296,4189,426,205,221,9059,5091,3968,213,120,93,2792,1609,1183,5979,3324,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,
01,800071,Jammu (M Corp.+OG),Urban,15,9600,5337,4263,464,220,244,9136,5117,4019,175,106,69,1229,730,499,5019,2783,2236,2643,1454,1189,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,
01,800071,Jammu (M Corp.+OG),Urban,16,9749,5423,4326,426,207,219,9323,5216,4107,130,81,49,627,362,265,2910,1718,1192,5588,3017,2571,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,
01,800071,Jammu (M Corp.+OG),Urban,17,9721,5330,4391,413,213,200,9308,5117,4191,115,65,50,460,280,180,1431,843,588,7224,3884,3340,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,
01,800071,Jammu (M Corp.+OG),Urban,18,11006,6078,4928,589,329,260,10417,5749,4668,122,78,44,581,381,200,1252,732,520,3215,1784,1431,4984,2610,2374,13,7,6,148,101,47,0,0,0,12,5,7,
01,800071,Jammu (M Corp.+OG),Urban,19,9720,5272,4448,468,220,248,9252,5052,4200,120,74,46,380,234,146,941,549,392,1739,970,769,5801,3044,2757,13,9,4,174,117,57,0,0,0,9,6,3,
01,800071,Jammu (M Corp.+OG),Urban,20-24,53846,28079,25767,3006,1270,1736,50840,26809,24031,554,335,219,2379,1392,987,4832,2716,2116,7426,4368,3058,16183,8511,7672,78,43,35,1194,775,419,17347,8219,9128,68,41,27,
01,800071,Jammu (M Corp.+OG),Urban,25-29,52659,27034,25625,3663,1434,2229,48996,25600,23396,467,271,196,2232,1242,990,5554,3021,2533,8499,4883,3616,9248,5218,4030,59,34,25,881,599,282,20695,9635,11060,61,26,35,
01,800071,Jammu (M Corp.+OG),Urban,30-34,46090,23464,22626,3999,1500,2499,42091,21964,20127,507,272,235,2172,1094,1078,5457,2885,2572,8380,4675,3705,7552,4141,3411,54,33,21,612,435,177,16143,7853,8290,55,26,29,
01,800071,Jammu (M Corp.+OG),Urban,35-39,45370,22798,22572,4923,1745,3178,40447,21053,19394,568,312,256,2635,1236,1399,6025,3072,2953,9809,5209,4600,6448,3425,3023,44,31,13,624,461,163,13083,6710,6373,60,29,31,
01,800071,Jammu (M Corp.+OG),Urban,40-44,41225,21403,19822,5024,1845,3179,36201,19558,16643,556,316,240,2329,1139,1190,5356,2888,2468,9817,5477,4340,5232,2888,2344,44,28,16,382,312,70,11454,5996,5458,54,26,28,
01,800071,Jammu (M Corp.+OG),Urban,45-49,40193,20590,19603,4985,1811,3174,35208,18779,16429,474,260,214,2530,1184,1346,5201,2762,2439,9522,4983,4539,4136,2233,1903,43,31,12,491,434,57,11745,6363,5382,59,21,38,
01,800071,Jammu (M Corp.+OG),Urban,50-54,33530,17672,15858,4216,1435,2781,29314,16237,13077,331,178,153,1949,889,1060,4148,2173,1975,8509,4553,3956,3209,1854,1355,38,28,10,399,349,50,9872,5791,4081,43,15,28,
01,800071,Jammu (M Corp.+OG),Urban,55-59,26247,13925,12322,3452,1034,2418,22795,12891,9904,246,113,133,1525,591,934,2948,1412,1536,6457,3458,2999,2266,1352,914,21,14,7,290,244,46,8351,5382,2969,43,23,20,
01,800071,Jammu (M Corp.+OG),Urban,60-64,20781,11027,9754,3953,1136,2817,16828,9891,6937,314,123,191,1559,593,966,2452,1138,1314,4532,2554,1978,1442,924,518,40,22,18,275,239,36,5627,4007,1620,61,21,40,
01,800071,Jammu (M Corp.+OG),Urban,65-69,14717,7583,7134,3339,814,2525,11378,6769,4609,277,107,170,1319,437,882,1861,847,1014,2975,1855,1120,826,574,252,28,16,12,222,194,28,3412,2540,872,35,15,20,
01,800071,Jammu (M Corp.+OG),Urban,70-74,11373,5799,5574,3521,907,2614,7852,4892,2960,305,123,182,1176,478,698,1350,622,728,1931,1388,543,477,357,120,44,8,36,121,107,14,2026,1633,393,49,16,33,
01,800071,Jammu (M Corp.+OG),Urban,75-79,6469,3355,3114,2076,544,1532,4393,2811,1582,177,80,97,768,321,447,897,449,448,1057,811,246,218,178,40,22,10,12,65,54,11,926,793,133,29,9,20,
01,800071,Jammu (M Corp.+OG),Urban,80+,7409,3563,3846,2976,765,2211,4433,2798,1635,199,87,112,871,392,479,872,498,374,1039,817,222,273,203,70,25,5,20,57,48,9,796,624,172,48,10,38,
01,800071,Jammu (M Corp.+OG),Urban,Age not stated,611,366,245,122,58,64,489,308,181,24,14,10,43,22,21,38,20,18,57,31,26,45,20,25,0,0,0,4,3,1,87,41,46,9,3,6,
02,800137,Shimla (M Corp.),Urban,All ages,169578,93152,76426,23516,11657,11859,146062,81495,64567,12492,6985,5507,17512,9735,7777,15693,8944,6749,28280,16130,12150,24096,13353,10743,375,114,261,2076,1381,695,43353,23822,19531,215,100,115,
02,800137,Shimla (M Corp.),Urban,0-6,13571,7179,6392,13571,7179,6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
02,800137,Shimla (M Corp.),Urban,7,2446,1338,1108,552,290,262,1894,1048,846,1834,1016,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,12,
02,800137,Shimla (M Corp.),Urban,8,2447,1326,1121,121,60,61,2326,1266,1060,2303,1261,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
02,800137,Shimla (M Corp.),Urban,9,2431,1320,1111,73,40,33,2358,1280,1078,2195,1201,994,133,69,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
02,800137,Shimla (M Corp.),Urban,10,2824,1537,1287,101,54,47,2723,1483,1240,2033,1111,922,665,366,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,
02,800137,Shimla (M Corp.),Urban,11,2783,1580,1203,67,36,31,2716,1544,1172,863,492,371,1829,1042,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
02,800137,Shimla (M Corp.),Urban,12,2750,1568,1182,35,15,20,2715,1553,1162,227,141,86,2301,1301,1000,171,104,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
02,800137,Shimla (M Corp.),Urban,13,2676,1499,1177,35,14,21,2641,1485,1156,98,52,46,1878,1080,798,649,343,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
02,800137,Shimla (M Corp.),Urban,14,2773,1565,1208,33,18,15,2740,1547,1193,64,41,23,936,564,372,1728,934,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
02,800137,Shimla (M Corp.),Urban,15,2952,1671,1281,55,36,19,2897,1635,1262,57,33,24,288,168,120,1901,1093,808,636,332,304,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
02,800137,Shimla (M Corp.),Urban,16,3085,1693,1392,67,44,23,3018,1649,1369,32,24,8,191,126,65,1078,601,477,1703,887,816,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,
02,800137,Shimla (M Corp.),Urban,17,3171,1724,1447,65,45,20,3106,1679,1427,39,31,8,141,96,45,421,257,164,2488,1286,1202,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,
02,800137,Shimla (M Corp.),Urban,18,3957,2241,1716,115,80,35,3842,2161,1681,63,51,12,206,160,46,349,228,121,1326,753,573,1818,923,895,3,1,2,45,24,21,0,0,0,2,2,0,
02,800137,Shimla (M Corp.),Urban,19,3826,2101,1725,113,69,44,3713,2032,1681,55,43,12,210,162,48,230,160,70,647,378,269,2488,1235,1253,3,0,3,59,42,17,0,0,0,3,3,0,
02,800137,Shimla (M Corp.),Urban,20-24,19912,10718,9194,828,474,354,19084,10244,8840,342,245,97,1024,721,303,1174,793,381,2073,1302,771,7499,4126,3373,32,21,11,488,291,197,6250,2635,3615,15,10,5,
02,800137,Shimla (M Corp.),Urban,25-29,16680,9056,7624,876,433,443,15804,8623,7181,300,192,108,1042,686,356,1228,789,439,2152,1299,853,2883,1701,1182,24,12,12,254,157,97,7646,3656,3990,24,10,14,
02,800137,Shimla (M Corp.),Urban,30-34,14781,7800,6981,831,368,463,13950,7432,6518,281,172,109,955,530,425,1108,660,448,2480,1390,1090,2616,1403,1213,22,8,14,140,101,39,6116,3055,3061,9,4,5,
02,800137,Shimla (M Corp.),Urban,35-39,14552,7530,7022,1005,484,521,13547,7046,6501,271,148,123,1110,543,567,1244,644,600,2953,1494,1459,2323,1255,1068,35,4,31,148,105,43,5240,2759,2481,18,5,13,
02,800137,Shimla (M Corp.),Urban,40-44,13266,7204,6062,1002,433,569,12264,6771,5493,331,178,153,1074,487,587,1188,614,574,3140,1722,1418,1588,920,668,40,10,30,184,119,65,4496,2625,1871,14,3,11,
02,800137,Shimla (M Corp.),Urban,45-49,11735,6645,5090,952,397,555,10783,6248,4535,316,178,138,1074,495,579,1032,530,502,2909,1716,1193,1045,623,422,55,16,39,177,125,52,4001,2482,1519,13,6,7,
02,800137,Shimla (M Corp.),Urban,50-54,9470,5734,3736,739,322,417,8731,5412,3319,252,141,111,820,416,404,806,490,316,2228,1402,826,725,467,258,35,15,20,163,125,38,3518,2268,1250,20,9,11,
02,800137,Shimla (M Corp.),Urban,55-59,7025,4423,2602,594,233,361,6431,4190,2241,175,85,90,612,315,297,557,325,232,1481,940,541,524,336,188,29,9,20,125,105,20,2814,2016,798,20,11,9,
02,800137,Shimla (M Corp.),Urban,60-64,3882,2211,1671,457,164,293,3425,2047,1378,101,47,54,334,152,182,266,136,130,760,406,354,267,162,105,26,6,20,116,77,39,1462,1020,442,9,5,4,
02,800137,Shimla (M Corp.),Urban,65-69,2385,1270,1115,348,107,241,2037,1163,874,69,25,44,236,90,146,201,88,113,527,302,225,147,87,60,18,2,16,85,47,38,722,508,214,6,4,2,
02,800137,Shimla (M Corp.),Urban,70-74,1794,922,872,344,98,246,1450,824,626,63,26,37,178,64,114,139,45,94,362,216,146,63,46,17,24,4,20,48,30,18,526,377,149,10,7,3,
02,800137,Shimla (M Corp.),Urban,75-79,1045,586,459,218,68,150,827,518,309,43,14,29,113,36,77,101,45,56,190,144,46,30,18,12,15,3,12,28,24,4,288,228,60,2,1,1,
02,800137,Shimla (M Corp.),Urban,80+,1165,594,571,298,84,214,867,510,357,79,33,46,148,57,91,105,54,51,192,140,52,53,35,18,13,3,10,14,7,7,225,165,60,7,3,4,
02,800137,Shimla (M Corp.),Urban,Age not stated,194,117,77,21,12,9,173,105,68,6,4,2,14,9,5,17,11,6,33,21,12,27,16,11,1,0,1,2,2,0,49,28,21,2,0,2,
03,800144,Pathankot (M Cl+OG),Urban,All ages,156306,82045,74261,32066,14938,17128,124240,67107,57133,10099,5807,4292,18775,9821,8954,17625,9863,7762,28329,15520,12809,18943,10627,8316,265,117,148,2310,1486,824,24038,11974,12064,359,181,178,
03,800144,Pathankot (M Cl+OG),Urban,0-6,14966,8307,6659,14966,8307,6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800144,Pathankot (M Cl+OG),Urban,7,2350,1312,1038,357,194,163,1993,1118,875,1906,1062,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,9,
03,800144,Pathankot (M Cl+OG),Urban,8,2256,1308,948,155,82,73,2101,1226,875,2055,1199,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,
03,800144,Pathankot (M Cl+OG),Urban,9,2247,1294,953,97,49,48,2150,1245,905,1929,1123,806,185,98,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,
03,800144,Pathankot (M Cl+OG),Urban,10,2555,1495,1060,115,62,53,2440,1433,1007,1626,971,655,765,430,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,
03,800144,Pathankot (M Cl+OG),Urban,11,2387,1340,1047,90,56,34,2297,1284,1013,668,377,291,1586,887,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,
