Pincode,Latitude,Longitude
177117,31.8683317,76.2826675
136130,30.1188944,76.76827750000001
835227,22.9465773,85.0025539
142041,30.8878442,75.329557
841202,25.8231338,84.9297206
841220,25.8045236,85.0752926
173218,31.0799942,76.8836261
841403,25.9800622,84.7002041
174035,31.3832917,76.6123884
176090,31.8846496,76.69324379999999
841241,26.1583528,84.42777029999999
174012,31.3938798,76.8201976
176066,32.0919761,75.8882508
843124,26.2054648,85.0752926
177022,31.79158799999999,76.606611
843318,26.3419146,85.6537627
175134,31.9726933,77.6077865
177044,31.7828777,76.3955603
176029,31.9773848,76.2594981
177118,31.7046285,76.4215988
136131,29.9888728,76.9412601
835228,22.6939382,84.54318669999999
142042,30.9766643,75.2245693
841203,25.9926153,84.406761
841221,25.797037,85.0285428
173220,30.8640187,76.9758274
841404,26.0413642,84.44877199999999
174036,31.4094152,76.83461609999999
176091,31.8797405,76.647047
841242,26.1225222,84.5693859
174013,31.3637863,76.854799
843125,26.2604183,84.9609464
175101,31.961527,77.10824439999999
177023,31.73068,76.6123884
843319,26.5576096,85.77691639999999
175136,32.1841067,77.2635038
177045,31.7667589,76.4273844
843360,26.3080076,85.3239605
176030,31.9256116,76.39845369999999
177119,31.7816845,76.4620928
136132,29.9980938,77.03341790000002
835229,22.938529,84.75244819999999
142043,30.95318,75.11951069999999
841204,26.0141057,84.5064881
841222,25.8488902,84.9921549
173221,31.0261974,77.0737149
841405,26.3994061,84.5746243
174101,31.0459605,76.6643728
176092,31.9666531,76.5199195
841243,26.3148592,84.21734029999999
174015,31.2385243,76.6239423
176071,31.9790425,76.6354952
843126,26.0054469,85.4478726
175102,31.9494128,77.04493269999999
177024,31.6447096,76.6990172
843320,26.5201489,85.7051116
175138,31.9959683,77.17152279999999
177048,31.714588,76.4620928
844101,25.6440634,85.22048509999999
176031,31.8957235,76.3289941
177201,31.6416738,76.0507949
835230,23.2013493,84.1224036
142044,31.0836964,74.9910112
841205,25.9290481,84.59557319999999
841223,25.9657682,84.47501369999999
173222,31.0427044,77.0420541
841406,26.1686129,84.7002041
174102,31.1006244,76.7567368
176093,31.9517504,76.4852265
841244,26.0867847,84.5589076
174017,31.3009206,76.6297189
176073,31.9070884,76.4852265
843127,26.2921697,85.3807886
175103,32.3431783,77.1830243
177025,31.6821598,76.6297189
843321,26.2833004,85.6640365
175139,32.7689575,76.8951551
177101,31.9053492,76.2131474
844102,25.6926462,85.26189869999999
176032,31.8337586,76.37530459999999
177202,31.7050788,76.06819899999999
136135,30.1204366,76.8951551
835231,23.4279296,84.4802606
142045,30.5821885,75.2128996
841206,26.0005553,84.6165146
841224,26.0453476,84.5536678
173223,30.8826465,77.1600201
841407,26.3531225,84.59557319999999
174103,30.8973367,76.860565
176094,31.94309029999999,76.5603828
841245,26.1866598,84.2489525
174021,31.4702174,76.745195
176075,31.8611617,76.4736602
843128,26.2615475,85.3446321
175104,32.2780587,77.3094674
177026,31.6144675,76.4313068
843322,26.6226538,85.5920787
175140,32.5394906,77.4701972
844103,25.7019822,85.20514670000001
176033,32.0005123,76.1406925
177203,31.6642247,76.1030007
136136,30.1892775,76.79135579999999
835232,22.9271269,84.41726659999999
142046,30.5349232,75.2420722
841207,25.7058417,84.9505398
841225,25.8009767,84.9713512
173225,31.0349471,76.8836261
841408,26.0979227,84.7002041
174201,31.418395,76.4678766
176095,31.91950169999999,76.6008334
841286,26.1323518,84.3647199
174023,31.5053528,76.6528225
176076,31.992702,76.606611
843129,26.2824151,85.26189869999999
175105,32.0346941,77.3324425
177027,31.7108376,76.557493
843323,26.461972,85.53547239999999
175141,31.8703245,77.3668965
177104,31.8607033,76.2131474
844111,25.9752247,85.2411958
176036,31.8063766,76.3289941
177204,31.7980865,76.0507949
136156,30.0843255,76.9873477
835233,23.1200389,84.5012435
142047,30.9885482,74.9442585
841208,25.9559685,84.5274616
841226,26.2021808,84.3436881
173229,30.818098,77.0794705
841409,26.2970004,84.6688348
174301,31.3535764,76.2826675
176096,31.9033809,76.55460310000001
841287,26.0794208,84.21734029999999
174024,31.3830217,76.71633589999999
176077,32.0459135,76.7394237
843130,26.2403226,85.23601889999999
175106,31.6570173,77.25201009999999
177028,31.8338428,76.583499
843324,26.7072271,85.6640365
175142,32.8675096,76.7798172
177105,31.9223497,76.1145993
844112,25.9333576,85.4066
176037,32.0270748,76.30583279999999
177205,31.6801529,76.04499299999999
140001,30.9688415,76.5199195
835234,23.064735,84.981754
142048,30.8201879,75.03775019999999
841209,25.8844435,84.5064881
841227,26.2719833,84.3226488
173230,31.2194893,76.98158769999999
841410,26.1746484,84.86721709999999
174302,31.5476889,76.2131474
176097,31.8996559,76.5199195
174026,31.4940141,76.70479040000001
176081,32.0819694,76.606611
175121,31.7768279,77.2175223
177029,31.6809883,76.5661622
843325,26.4984443,85.3859519
175143,32.1652178,77.0794705
177106,31.9319827,76.0507949
844113,25.8127085,85.3239605
176038,32.0691239,76.2826675
177206,31.755775,76.0217831
140101,30.788715,76.4678766
835235,22.5456092,84.375233
142049,30.6350206,74.9910112
841210,25.9674191,84.3647199
841231,26.1107523,84.26475219999999
173233,30.9697136,76.90668289999999
841411,26.0089076,84.8463673
174303,31.4880812,76.2826675
176098,32.1904776,76.0217831
841302,25.7943882,84.7837717
174027,31.3286418,76.4678766
176082,31.8648989,76.5083562
843301,26.5932025,85.496843
175124,31.6636138,76.9873477
177031,31.455788,76.39845369999999
843326,26.4100898,85.57150150000001
176001,32.113695,76.2826675
177107,31.8085433,76.1957618
844114,25.8592551,85.30328109999999
176039,31.4407098,76.5719414
177207,31.5202184,76.16678069999999
140102,30.8288892,76.4215988
835301,23.3755415,85.0441304
142050,30.8933344,74.89749250000001
841211,25.7501488,84.86721709999999
841232,26.2890806,84.4592701
173234,30.9935469,77.0852258
841412,25.9142606,84.6740642
174304,31.5360805,76.4939006
176101,32.0025454,76.4389549
841305,25.7898492,84.6583745
174028,31.5774881,76.6990172
176083,32.04227,76.49679189999999
843302,26.5703958,85.4272402
175125,31.911185,77.2175223
177033,31.7616766,76.3289941
843327,26.7008119,85.45818589999999
177108,31.8136364,76.24211849999999
844115,25.6723378,85.36529589999999
176040,31.5403798,76.5603828
177208,31.5797077,76.097201
180006,32.7178197,74.8770282
841413,26.2544881,84.79420909999999
174305,31.5080798,76.4678766
176102,32.0584111,76.5430429
841426,26.4168702,84.1224036
174320,31.6671799,76.2826675
176203,32.3573558,75.949227
841443,25.9602588,84.8046446
175007,31.5661429,76.75096599999999
176216,32.1805176,76.2826675
180007,32.7636115,74.86825689999999
841414,25.8651673,84.7837717
174306,31.44828739999999,76.3289941
176103,32.0497422,76.5661622
841427,26.4440747,84.5117321
174321,31.5404229,76.3521514
176204,32.2237655,75.825741
841446,26.1460799,84.26475219999999
175008,31.5906162,76.8778612
176217,32.2224898,76.2594981
180009,32.65953,74.8068454
841415,25.8487779,84.82029419999999
174307,31.6076004,76.3521514
176107,31.924421,76.4389549
841428,26.5130321,84.46976629999999
174405,31.597937,76.458097
176205,32.260804,76.0043731
841460,25.9196711,84.9921549
175009,31.3061083,77.1139984
176218,32.2990822,76.247912
175038,31.3943245,76.9873477
180010,32.6633683,74.8828754
841416,26.2088764,84.6740642
174308,31.5404502,76.40424039999999
176108,31.8146055,76.48233499999999
841434,26.2817051,84.5746243
174503,31.3708836,76.1841701
176206,32.1552931,76.1551866
841501,26.579473,84.3647199
175010,31.3282248,77.1657716
176219,32.2746467,76.3289941
180011,32.688772,74.9325683
841417,26.1131213,84.79420909999999
174309,31.4956021,76.5083562
176109,31.8785463,76.583499
841435,26.1676241,84.0695961
174505,31.6312678,76.5199195
176207,32.3280871,76.1088001
841502,26.5291031,84.2805478
175011,31.3774338,77.2635038
176225,32.2267294,76.097201
180012,32.7031898,74.8814136
841418,25.9571403,84.88284949999999
174310,31.2935856,76.5603828
176110,31.8040536,76.514138
841436,26.3434227,84.3436881
176208,32.1777735,76.2073525
841503,26.5778057,84.3226488
175012,31.8875395,76.9873477
176301,32.4945614,75.911483
180013,32.7842202,74.8565613
841419,25.9130905,84.8046446
174311,31.57651,76.5314817
176111,31.7866504,76.5603828
841437,26.3797889,84.6792931
175001,31.6962683,76.9239727
176209,32.1545894,76.3000419
